Title,Description,Price,PCode
"Mini kompjuter Raspberry Pi 4 Model B, 2GB "," Përshkrimi i produktit  Mini kompjuter me performancë tejet te mirë, i cili ka procesor të integruar Broadcom BCM2711 që funksionon në 1.5 GHz dhe ka memorie 2 GB. Të dhënat apo sistemi operativ mund të instalohen në diskun microSD, të cilat nuk përfshihen në këtë paketë. Ka këta konektorë: 2 microHDMI, port për video, GPIO, 2x USB 3.0 / 3.1 / 3.2 Gen 1, 2x USB 2.0, CSI, DSI. Mund të lidhet edhe me Wifi, Ethernet dhe Bluetooth 5.0 BLE. Produkti vjen pa sistem operativ.   ",49.75,266559
"Kompjuter Acer Aspire XC-330, AMD A-Series, 4GB RAM, 1TB HDD, AMD Radeon R3 series, i zi"," Përshkrimi i produktit  Acer Aspire XC-330 është kompjuter kompakt dhe i lehtë i cili ju plotëson të gjitha kërkesat me performancën e tij të lartë dhe në të njëjtën kohë nuk ju zë shumë vend përbrenda tavolinës së punës në zyrë. Kompjuteri vjen i pajisur me procesorin 2 bërthamësh AMD A4-9120e i cili kombinohet me 4GB RAM memorie të llojit DDR4 si dhe kartelën grafike AMD Radeon R3 series për t'ju mundësuar që të shihni imazhe të pastërta dhe të detajizuara si dhe të hapni të gjitha aplikacionet dhe programet që ju nevojiten. Përpos kësaj, kompjuteri mban 1TB HDD për ruajtjen e të dhënave, ka një mori portesh USB për lidhjen e pajisjeve periferike (3x USB-As 3.0 / 3.1 / 3.2 Gen 1 dhe 3x USB-A 2.0) si dhe portet DisplayPort e portet e audios, funksionon me sistemin operativ Linux.    ",244.62,281524
"Kompjuter HP Pavilion TG01-1100nc, Intel Core i5, 16GB DDR4, 256GB SSD, 1TB HDD, NVIDIA GeForce GTX 1650, i zi "," Përshkrimi i produktit  Baza e këtij modeli kompjuterik është një procesor 6-core Intel Core i5 - 10400F, i cili funksionon me një frekuencë 2.9 GHz deri në 4.3GHz. Procesori plotësohet me 16 GB memorie operative DDR4 (1 modul / 2 slote). Përpunimi i figurës është kujdesur nga karta grafike NVIDIA GeForce GTX 1650. Hard disqet 256 GB SSD M.2 PCIe NVMe dhe 1TB HDD shërbejnë për të ruajtur të dhënat. Disku optik mungon. Ndërfaqet përfshijnë HDMI, RJ-45 dhe DVI. Kompjuteri ka 2 porte USB 3.0 / 3.1 / 3.2 Gen 1 Type-A, 2 porte USB 3.1 / 3.2 Gen 2 Type-A, 1 port USB 3.1 / 3.2 Gen 1 Type-C, 4 porte USB 2.0 Type-A. Ndërfaqet e rrjetit përfshijnë teknologjinë Wi-Fi dhe Bluetooth 4.2. Lloji i kartës së rrjetit GLAN, WLAN. Ky kompjuter përdor sistemin operativ Windows 10 Home.   ",803.04,295210
"Kompjuter Apple iMac 27 5K Retina (2020), 27"" 5K UHD, Intel Core i5, 8GB RAM DDR4, 256GB SSD, AMD Radeon Pro 5300, i argjendtë"," Përshkrimi i produktit  iMac vazhdon të evoluojë, dhe tani ju mund të bëni më shumë punë dhe argëtim me të si kurrë më parë. Performancë e shkëlqyer në një dizajn klasik elegant me teknologji të lehtë për t’u përdorur. Saktësisht çfarë prisni nga një iMac i ri. Ekrani i kompjuterit gjithçka-në-një Apple iMac 27 5K Retina (2020) ka një diagonale 27 "" dhe ka një rezolucion 5K prej 5120 × 2880 px. Performanca llogaritëse sigurohet nga një procesor 6-bërthamor Intel Core i5, i cili punon me një frekuencë prej 3.1 GHz, ose deri në 4.5 GHz në modalitetin TurboBoost dhe plotësohet me 8 GB memorie RAM të llojit DDR4. Prodhimi i imazheve sigurohet nga një kartelë grafike AMD Radeon Pro 5300 me 4 GB memorie grafike GDDR6. Për sistemin, të dhënat dhe aplikacionet shërben hard disku 256 GB SSD. Mbi ekran është integruar kamera FaceTime HD 1080p dhe komunikimi mundësohet nga lidhja wireless përmes teknologjisë WiFi ac dhe lidhja kabllore përmes portës Gigabit Ethernet. Ju do ta vlerësoni teknologjinë Bluetooth 5.0, 2x lidhës Thunderbolt 3, 4x lidhës USB 3.0 / 3.1 / 3.2 Gen 1, slotin për kartat e memories dhe lidhësin 3.5 mm për kufje. Sistemi operativ është MacOS Catalina. Tastiera Apple Magic dhe mausi Apple Magic Mouse 2 janë të përfshirë në paketë.   ",1881.12,294582
"Kompjuter HP ProOne 440 G6 24, 23.8'', Intel Core i7, 8GB RAM, 512GB SSD, Intel UHD, i zi"," Përshkrimi i produktit  HP ProOne 440 G6 24 është kompjuter kompakt dhe i lehtë, me diagonale 23.8'', i cili ju plotëson të gjitha kërkesat me performancën e tij të lartë dhe në të njëjtën kohë nuk ju zë shumë vend përbrenda tavolinës së punës në zyrë. Kompjuteri vjen i pajisur me procesorin 8 bërthamësh Intel Core i7 -10700T i cili kombinohet me 8GB RAM memorie të llojit DDR4 si dhe kartelën grafike Intel UHD Graphics për t'ju mundësuar që të shihni imazhe të pastërta dhe të detajizuara si dhe të hapni të gjitha aplikacionet dhe programet që ju nevojiten. Përpos kësaj, kompjuteri mban 512GB SSD për ruajtjen e të dhënave, ka një mori portesh USB për lidhjen e pajisjeve periferike si dhe portet HDMI, RJ45, VGA D-Sub. Për më tepër, kompjuteri funksionon me sistemin operativ Windows 10 Pro.   ",949.92,304734
"Mini kompjuter HP 260 G4, Intel Core i3, 8GB RAM, 256GB SSD, Intel UHD Graphics, i zi"," Përshkrimi i produktit  HP 260 G4 është kompjuter kompakt dhe i lehtë i cili ju plotëson të gjitha kërkesat me performancën e tij të lartë dhe në të njëjtën kohë nuk ju zë shumë vend përbrenda tavolinës së punës në zyrë. Kompjuteri vjen i pajisur me procesorin 2 bërthamësh Intel Core i3-10110U i cili kombinohet me 8GB RAM memorie të llojit DDR4 si dhe kartelën grafike Intel UHD Graphics për t'ju mundësuar që të shihni imazhe të pastërta dhe të detajizuara si dhe të hapni të gjitha aplikacionet dhe programet që ju nevojiten. Përpos kësaj, kompjuteri mban 256GB SSD për ruajtjen e të dhënave, ka një mori portesh USB për lidhjen e pajisjeve periferike si dhe portet HDMI, RJ45, VGA D-Sub, COM. Për më tepër, kompjuteri vjen pa sistem operativ.   ",337.72,304690
"Kompjuter Fujitsu Esprimo P5010, Intel Core i5, 8GB DDR4 RAM, 256GB SSD, Intel UHD Graphics, i zi "," Përshkrimi i produktit  Kompjuteri desktop Fujitsu Esprimo P5010 ofron besueshmëri në operacionet e përditshme të zyrës me një çmim tërheqës. Performanca e tij siguron vazhdimësinë e nevojshme për vendosjen e përditshme dhe në të njëjtën kohë ju siguron mbrojtje të lartë të të dhënave. Sigurisht, ka prona të kursimit të energjisë që përputhen me certifikatat e mbrojtjes së mjedisit dhe kontribuojnë në kursimin e energjisë elektrike. Merrni një kompjuter të besueshëm, të fuqishëm dhe shumë efikas Fujitsu për biznesin tuaj. Baza e këtij kompjuteri Fujitsu Esprimo P5010 është një procesor 6-bërthamor Intel Core i5-10400, i cili ka teknologji HyperThreading për shumëfishim më të qetë me aftësinë për të përpunuar deri në 2 procese njëkohësisht në një bërthamë dhe funksionon në 2.9 GHz ose deri në 4.3 GHz në modalitetin automatik turbo overclocking. DDR4 RAM ka një kapacitet prej 8 GB (1 modul / 2 slote) dhe një hard disk 256 GB SSD është menduar për të dhëna dhe aplikime. Ekziston edhe një disk optik DVD ± RW. Prodhimi i videos për lidhjen e monitorit sigurohet nga karta Intel UHD Graphics. Periferikë të ndryshëm mund të lidhen duke përdorur një numër të mjaftueshëm të lidhësve USB 2.0 dhe 3.0 / 3.1 / 3.2 Gen 1. Ju mund të përdorni Gigabit Ethernet për lidhjen e rrjetit. Lidhësit e nevojshëm audio dhe 2x DisplayPort janë në dispozicion. Energjia sigurohet nga një furnizim me energji prej 280W Gold. Kompjuteri vjen me sistemin operativ Windows 10 Pro.   ",711.5,311309
"Kompjuter HP Pro A 300 G3, AMD Ryzen 3 Pro, 8GB RAM, 256GB SSD, AMD Radeon Vega 8, i zi"," Përshkrimi i produktit  Ky model HP Desktop Pro A 300 G3 përmban një procesor 4-core AMD Ryzen 3 Pro 2200G, i cili funksionon me frekuencë prej 3.5 GHz ose deri në 3.7 GHz në modalitetin turbo. Memoria DDR4 ka një kapacitet prej 8 GB (1 modul / 2 slote). Për sistemin, të dhënat dhe aplikacionet është dizajnuar disku 256 GB SSD. Ekziston edhe një disk optik DVD ± RW. Prodhimi i videos sigurohet nga kartela grafike AMD Radeon Vega 8 me dalje HDMI dhe VGA. Karta e zërit dhe karta e rrjetit gigabit janë të integruara. Posedon mjaft porte USB (4x USB 2.0 dhe 4x USB 3.0 / 3.1 / 3.2 Gen 1), dhe lidhësit audio të cilët janë në dispozicion për të lidhur periferikët e jashtëm ose pajisjet e tjera. Kompjuteri vjen me sistemin operativ Windows 10 Pro. Paketa gjithashtu përfshinë një tastierë dhe maus USB.   ",410.4,280625
"Kompjuter Lenovo V530-15ICR TWR, Intel Core i5, 8GB RAM, 256GB SSD, Intel UHD Graphics 630, i zi"," Përshkrimi i produktit  Lenovo V530-15ICR TWR është kompjuter kompakt dhe i lehtë i cili ju plotëson të gjitha kërkesat me performancën e tij të lartë dhe në të njëjtën kohë nuk ju zë shumë vend përbrenda tavolinës së punës në zyrë. Kompjuteri vjen i pajisur me procesorin 6 bërthamësh Intel Core i5-9500 i cili kombinohet me 8GB RAM memorie të llojit DDR4 si dhe kartelën grafike Intel UHD Graphics 630 për t'ju mundësuar që të shihni imazhe të pastërta dhe të detajizuara si dhe të hapni të gjitha aplikacionet dhe programet që ju nevojiten. Përpos kësaj, kompjuteri mban 256GB SSD për ruajtjen e të dhënave, ka një mori portesh USB për lidhjen e pajisjeve periferike (4x USB 2.0 Type-A, 6x USB 3.0 / 3.1 / 3.2 Gen 1 Type-A ) si dhe portet DisplayPort e portet e audios. Kompjuteri funksionon me sistemin operativ Windows 10 Pro.   ",667.68,287201
"Kompjuter HAL3000 Alfa Gamer Pro 2060, AMD Ryzen 5, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 2060, i zi"," Përshkrimi i produktit   HAL3000 Alfa Gamer Pro 2060 është kompjuter kompakt dhe i lehtë i cili ju plotëson të gjitha kërkesat me performancën e tij të lartë dhe në të njëjtën kohë nuk ju zë shumë vend përbrenda tavolinës së punës në zyrë. Kompjuteri vjen i pajisur me procesorin 6 bërthamësh AMD Ryzen 5-5600X i cili kombinohet me 16GB RAM memorie të llojit DDR4 si dhe kartelën grafike NVIDIA GeForce RTX 2060 për t'ju mundësuar që të shihni imazhe të pastërta dhe të detajizuara si dhe të hapni të gjitha aplikacionet dhe programet që ju nevojiten. Përpos kësaj, kompjuteri mban 1TB SSD për ruajtjen e të dhënave, ka një mori portesh USB për lidhjen e pajisjeve periferike si dhe HDMI, DVI, DisplayPort, RJ45. Për më tepër, kompjuteri funksionon me sistemin operativ Windows 10 Home.   ",1485.6,304251
"Kompjuter HP EliteDesk 705 G5 SFF, AMD Ryzen 5 Pro, 8 GB RAM, SSD 256GB, AMD Radeon R7 430"," Përshkrimi i produktit  HP EliteDesk 705 G5 SFF është kompjuter kompakt dhe i lehtë i cili ju plotëson të gjitha kërkesat me performancën e tij të lartë dhe në të njëjtën kohë nuk ju zë shumë vend përbrenda tavolinës së punës në zyrë. Kompjuteri vjen i pajisur me procesorin 6 bërthamësh AMD Ryzen 5 Pro 3600 i cili kombinohet me 8GB RAM memorie të llojit DDR4 si dhe kartelën grafike AMD Radeon R7 430 për t'ju mundësuar që të shihni imazhe të pastërta dhe të detajizuara si dhe të hapni të gjitha aplikacionet dhe programet që ju nevojiten. Përpos kësaj, kompjuteri mban 256GB SSD për ruajtjen e të dhënave, ka një mori portesh USB për lidhjen e pajisjeve periferike (2x 2.0, 6x 3.0 / 3.1 / 3.2 Gen 1, 2x 3.1 / 3.2 Gen 2 dhe 1x Type-C 3.1 / 3.2 Gen 2) si dhe portet DisplayPort e portet e audios, funksionon me sistemin operativ Windows 10 Pro dhe në pako përfshihet një tastierë dhe maus USB.    ",905.76,280656
"Kompjuter MSI Pro 22XT 9M-029XEU, 21.5"" Full HD, Intel Celeron G4930, 8GB DDR4, 256GB SSD, Intel UHD Graphics, i bardhë"," Përshkrimi i produktit  Seria e kompjuterave të gjithanshëm AIO MSI Pro 22XT 9M ju ofron një gamë të gjerë përdorimesh në ambiente tregtare, dyqane, zyra dhe shtëpi. Siguron energji të mjaftueshme dhe një ekran Full HD për cilësi superiore të imazhit dhe detaje të mprehta me shkëlqim të lartë. Një avantazh tjetër i kësaj serie është sistemi i testimit intenziv që kompjuteri MSI Pro 22XT 9M ka pësuar, kështu që ju mund të jeni i sigurt në besueshmërinë e tij. Baza e këtij modeli të kompjuterit MSI Pro 22XT 9M është një procesor 2-bërthamor Intel Celeron G4930, i cili funksionon me një frekuencë prej 3.2 GHz. Ka 8 GB memorie RAM të llojit DDR4 (1 modul / 2 slote) në dispozicion për punën e tij. Trupi i të gjithë sistemit përbëhet nga një ekran i madh me prekje 21.5 "" IPS Grade me rezolucion Full HD prej 1920 x 1080 px. Përpunimi i figurës sigurohet nga një kartelë Intel UHD Graphics. Të dhënat dhe aplikacionet ruhen në një hard disk 256 GB SSD M.2 PCIe NVMe. Lidhshmëria përfaqësohet nga lidhja kabllore Gigabit Ethernet dhe wireless Wi-Fi ac. Pajisjet e ndryshme përfshijnë Bluetooth, lexuesin e kartave të memories, hyrje / dalje HDMI, porte USB (2x 2.0, 3x 3.0 / 3.1 / 3.2 Gen 1 dhe 1x Tip-C 3.1 / 3.2 Gen 1), portë COM, kamerë HD, lidhës audio dhe altoparlantë stereo. Kompjuteri vjen pa një sistem operativ.   ",556.32,293081
"Kuti Raspberry Armor për Raspberry Pi 4 B, e zezë"," Përshkrimi i produktit  Kompania Joy-It sjell në treg kutinë e saj të aluminit për kompjuterin miniaturë Raspberry Pi Model B 4. Përveç ndikimeve të jashtme, trupi prej alumini siguron shpërndarje të shkëlqyeshme të nxehtësisë edhe në kushte ekstreme. Në të njëjtën kohë, ajo nuk e zgjeron profilin e vetë Raspberry dhe mund të përdoret në projekte të filluara tashmë.    ",15.4,268957
