Title,Description,Price,PCode
"Celular Oppo A31, 6.5"" HD+, 4GB RAM, 64GB, i zi "," Përshkrimi i produktit  Celulari Oppo A31 ju ofron një ekran të madh dhe performancë solide për një pjesë të mirë argëtuese. Oppo A31 nuk do t'ju zhgënjejë dhe do të bëhet një partner i dobishëm në jetën e përditshme celulare. Ekrani me prekje i Oppo A31 ka madhësi prej 6.5 "" dhe rezolucion HD + prej 1600 x 720 px. Baza e tij është procesori 8-bërthamor MediaTek Helio P35, që punon me një frekuencë prej 2.3 GHz. Celulari është i pajisur me 4 GB memorie, memorie e brendshme prej 64 GB dhe për slot për zgjerim shtesë. Ekziston një kamerë e trefishtë e pasme me një rezolucion prej 12 + 2 + 2 Mpx, e plotësuar nga një kamerë e përparme 8 Mpx. Celulari është i pajisur me Bluetooth 5.0, Wi-Fi ac dhe marrës GPS / Beidou / Glonass. Prej senzorëve ka: lexues të gjurmëve të gishtërinjve, senzor gjeomagnetik, senzor të afërsisë, senzor të dritës, senzor të përshpejtimit, xhiroskop dhe hapamatës. Mund të përdoret në rrjetet 2G, 3G dhe LTE. Prej lidhësve celulari ofron micro USB dhe lidhës audio 3.5 mm. Mundësohet nga një bateri me një kapacitet 4230 mAh. Sistemi operativ Android me ndërfaqen ColorOS është i para-instaluar.   ",174.11,285875
"Celular Huawei Nova 3, 6.3"", 4 GB RAm, 128 GB, Iris Purple "," Përshkrimi i produktit  Huawei Nova 3 me modelin e tij të mahnitshëm do të jetë një zgjedhje e qartë. Duket me të vërtetë elegant, ekrani është pothuajse në të gjithë ekranin. Përveç kësaj, do të jeni të kënaqur me katër kamera, dy në pjesën e pasme dhe dy në pjesën e përparme, falë të cilave do të merrni të shkrepura fotografish të papërsëritshme. Lëreni veten të dalloheni në errësirë Një lexues i gjurmëve të gishtërinjve është një gjë e bukur, por çka nëse mund ta hapni celularin me vetëm një shikim? Nuk ka problem me Huawei Nova 3! Fytyra juaj dallohet kurdo, qoftë ditë apo natë. Teknologjia e identifikimit të fytyrës është e shpejtë, e sigurt dhe funksionon në të gjitha kushtet e ndriçimit. 4 kamera me mundësi të pafundme 2 para dhe 2 të pasme. Ju jep fotografi absolutisht të mahnitshme nga kënde të ndryshme. Përveç kësaj, celulari ka shumë karakteristika të avancuara fotografish. Merrni self-portrait me Selfie Superstar, dhe HDR Pro për të krijuar foto mahnitëse me ngjyra realiste edhe në rrezet direkte të diellit. Bateria do të zgjasë Huawei Nova 3 është i fuqishëm, por nuk merr asgjë nga qëndrueshmëria e tij. Ka një bateri 3750 mAh që karikohet shpejt. Është inteligjente në përdorim, e dizajnuar për përdoruesit kërkues që janë mësuar të përdorin celularin e tyre, por nuk dëshirojnë të mbajnë me vete një karikues ose powerbank gjatë gjithë kohës. Animoni përmes Qmoji Po sikur ta shprehni gjendjen tuaj aktuale përmes një fytyre të buzëqeshur? Me Qmoji 3D kjo është thjesht e mundur. Ngarko shprehjen tënde në buzëqeshjen tënde të preferuar, qoftë robot, lepur apo kameleon. Ju i jepni atij shprehjen tuaj të fytyrës, lëvizjet dhe zërin, duke i dhënë atij personalitetin tuaj. Dhe pastaj dërgojeni miqve tuaj. Veçoritë kryesore Celular i kulaitetit të lartë, ka një trup të bukur dhe performancë të shkëlqyeshme. Ka një ekran 6.3-inç IPS me rezolucion FHD + 2340 x 108 0. Ai përmban një procesor 8-core, një sistem grafikësh Mali-G72, 4 GB RAM, 128 GB memorie dhe një slot microSD deri në 256 GB. Mbështet LTE, WiFi, Bluetooth 4.2, kamerë të përparme 24 Mpx + 16 Mpx, të përparme 24 Mpx + 2 Mpx, lexues i gjurmëve të gishtërinjëve në pjesën a pasme dhe Face ID. Bateria ka një kapacitet prej 3750 mAh. Dimensionet e celularit janë 157 x 73.7 x 7.3 mm, peshon 166 g dhe ka Android 8.1.   ",332.64,241476
"Celular Xiaomi Mi 10T Pro, 6.67"" FHD+, 8GB RAM, 128GB, i argjendtë"," Përshkrimi i produktit  Celulari i mençur Xiaomi Mi 10T Pro vjen me një procesor të fuqishëm 8-bërthamor Snapdragon 865, me një frekuencë 1x 2.84GHz + 3x 2.42GHz + 4x 1.80GHz. Procesori ka 8 GB memorie RAM dhe 128 GB memorie të brendshme për sistemin dhe të dhënat. Ekrani me prekje 6.67"" 144 Hz LCD ka një rezolucion Full HD + prej 2400 x 1080 px. Mund të kapni imazhe duke përdorur kamerën e pasme të trefishtë me senzorë 108 MP (f /1.69, OIS), 13 MP (ultra-gjerë 123 °, f / 2.4) dhe 5 MP (makro, f / 2.4). Kamera e përparme selfie ka një rezolucion prej 20 MP dhe një lente f / 2.2. Celulari është i pajisur me Bluetooth 5.1 (AAC / LDAC / LHDC, Qualcomm TrueWireless Stereo Plus), NFC, WiFi ax dhe GPS / Galileo / GLONASS / Beidou. Ai mbështet rrjetet 2G, 3G, LTE dhe 5G. Juve do të pëlqejë lexuesi i gjurmëve të gishtave si dhe identifikimi i fytyrës. Pajisja përfshin një lidhës USB të llojit C kurse punon falë një baterie 5000 mAh me mbështetje për karikim të shpejtë 33 W. Sistemi operativ Android me ndërfaqen e përdoruesit MIUI është i instaluar paraprakisht.   ",609.12,299828
"Celular iGET Blackview GBV9600 Pro 2019, 6.21 "", 6GB RAM, 128GB, i zi"," Përshkrimi i produktit  Kulmi i celularëve të qëndrueshëm është iGET Blackview GBV9600 Pro 2019, i cili do t'ju befasojë me dizajnin e tij të fortë dhe karakteristikat funksionale. Celulari është krijuar për të rezistuar dhe tejkaluar përdorimin e përditshëm dhe kushtet e vështira. Ai nuk shpërndan ndonjë goditje ose rënie nga një lartësi, dhe i reziston pluhurit dhe ujit falë mbrojtjes IP68. Mbrojtja IP68 e këtij celulari plotësohet me IP69K dhe dëshmia se mund t’i rezistojë temperaturave dhe goditjeve ekstreme është standardi ushtarak MIL-STD-810G, i cili gjithashtu plotëson celularin. Celulari juaj gjithashtu do t'ju befasojë me ekranin e tij 6.21 "" AMOLED FullView, ideal për shikimin e videove, luajtjen e lojërave ose shfletimin në internet, madje edhe nën rrezet e diellit. Me rezolucion të shkëlqyer Full HD +, ekrani i celularit tuaj është i ndritshëm me ngjyra të pasura. Sigurisht, ekrani i celularit është gjithashtu jashtëzakonisht i qëndrueshëm falë përdorimit të xhamit të gjeneratës së 3-të Corning Gorilla Glass. Celulari është i pajisur me një kamerë të fuqishme që zëvendëson lehtësisht kamerat e shtrenjta dhe të fuqishme SLR. Kamera e tij e dyfishtë e pasme është e përbërë nga një kamerë 16MP nga Samsung dhe një kamerë 8MP për një interpretim më të mirë në thellësi. E gjithë kjo plotësohet nga një sfond i veçantë dhe tipar parësor që i bën objektet e përparme të mprehta dhe më të njohshme nga sfondi. Edhe kamera e përparme nuk ka mbetur pas. Ai përbëhet nga një kamerë 8 Mpx Sony që mund të kapë portretin tuaj në dritë të ulët, por ende të ndritshme me ngjyra të gjalla. Celulari i nivelit të lartë përmban një mori të karakteristikave dhe të teknologjive kryesore: sistem operativ Android OS 9.0, procesor 8-core Helio P70 me frekuencë deri në 2.1 GHz, 6 GB RAM, 128 GB memorie të brendshme që mund të zgjerohet përmes kartave SD. Celulari ofron mbështetje për dy karta SIM, Wi-Fi, Bluetooth v4.2, NFC, kontrollin me prekje, OTG, senzor G, radio FM , GPS Glonass, busullë, xhiroskop, dhe bateri Li-Pol me kapacitet 580 mAh.   ",371.02,271929
"Celular Samsung Galaxy S21 Ultra, 12GB/128GB, e argjendtë"," Përshkrimi i produktit  Pa dëgjuese & pa kokë karikuese në kuti. Ne kujdesemi për planetin.Ju prezantojmë Galaxy S21 Ultra 5G.Projektuar me një kamerë unike me prerje të kontureve për të krijuar një revolucion në fotografi - duke ju lejuar të regjistroni video kinematografike 8K dhe të bëni fotografi epike, të gjitha me një veprim. Dhe me çipin më të shpejtë të Galaxy, xhamin më të fortë, 5G dhe një bateri që zgjat gjatë gjithë ditës, Ultra i qëndron lehtësisht besnik emrit të vet.Xhami ynë më i fortëProjektuar për të gërvishtur më pak dhe për të mbrojtur para dhe mbrapa, kjo është Gorilla Glass më e fortë në një celular.Merrni portrete epike direkt nga video 8KVideo 8K është video me rezolucionin më të lartë të disponueshëm në një smartfon - katër herë më shumë pikselë sesa 4K. Regjistroni në 8K 24fps dhe merrni pamje të qarta që duken më mirë se kinemaja, më pas ngarkojini dhe shikojini direkt në YouTube.Dhe me 8K Video Snap, mund të merrni fotografi epike me rezolucion të lartë direkt nga video 8K. Kështu që nuk duhet të zgjidhni midis videove ose fotove.Galaxy S21 5G ofron nivelin më të lartë të certifikimit të sigurisë, me Samsung Knox që e siguron telefonin tuaj nga niveli i çipit dhe Knox Vault që enkripton të dhënat tuaja të vërtetimit biometrik. Dhe sensori më i madh Ultrasonic Fingerprint ofron vonesë më të vogël dhe përmirëson njohjen e gishtit të thatë për zhbllokim të shpejtë dhe të saktë.Etiketoni ato që janë të rëndësishmePërdorni Galaxy SmartTag për gjërat që humbni normalisht, si çelësat ose portofolin tuaj. Galaxy S21 Ultra 5G ju tregon nëse e lini pas dhe vendndodhjen e fundit të objektit për gjurmim të lehtë.   ",1359.5,398312smg
"Celular Samsung Galaxy A21s, 6.5"" HD+, 4GB RAM, 128GB, i zi"," Përshkrimi i produktit  Ekrani i celularit Samsung Galaxy A21s vjen në diagonalen 6.5 "" dhe ka një rezolucion HD + prej 1600 x 720 px. Baza e pajisjes është një procesor 8-bërthamor Exynos 850 me një frekuencë prej 2 GHz, i plotësuar me 4 GB memorie të brendshme si dhe me një memorie të brendshme me kapacitet prej 128 GB. Ka mundësi për zgjerim të mëtejshëm përmes një sloti të kartës së memories microSD. Nga ana e pasme, celulari karakterizohet me një sistem i katërfishtë i kamerave 48 MP (f /2.0) + 8 MP (kënd ultra-i gjerë, f/2.2) + 2 MP (makro, f/2.4 ) + 2 MP (bokeh, f / 2.4) kurse nga ana e përparme ka kamerë 13 MP (f / 2.2). Celulari është i pajisur gjithashtu me Bluetooth 5.0, NFC, WiFi dhe GPS. Karakteristikat e tjera përfshijnë lexuesin e gjurmëve të gishtave dhe identifikimin e fytyrës. Ai mbështet lidhjen në rrjetet 2G, 3G dhe LTE. Nga pajisjet themelore të lidhjes, ky celular ofron një portë moderne USB-C dhe një portë për kufje 3.5 mm. Një bateri 5000 mAh që mbështet karikimin e shpejtë 15W është në dispozicion për energji. Sistemi operativ Android me ndërfaqen e përdoruesit One UI është i instaluar paraprakisht.   ",267.36,300516
"Celular Samsung Galaxy A31, 6.4"" FHD+, 4GB RAM, 64GB, i zi"," Përshkrimi i produktit  Zhytuni në ekranin e madh 6.4 "" Infinity-U të Galaxy A31. Një prezantim i gjerë mbush ekranin tuaj me përmbajtje nga cepi në cep. Shikoni videot tuaja të preferuara, lojërat dhe transmetimet live në FHD+ Super AMOLED.Përfitoni rezolucion ultra të lartë me një kamerë kryesore 48 MP për fotografi të qarta si kristali ditën dhe natën. Një kamerë 8 MP me kënd ultra të gjerë 123 ° kap më shumë nga pamja. Zgjidhni kamerën makro 5 MP të përmirësuar për shkrepje të rafinuara nga afër dhe sigurohuni që subjekti të dallohet gjithmonë me efektet e shumta Live Focus të kamerës së thellësisë 5 MP.Ju doni që selfie juaj të duket mirë. Prandaj, për pamje të mrekullueshme gjatë ditës, kamera e përparme 20 MP e Galaxy A31 ju jep foto të qarta me rezolucion të lartë. Dhe me fokusin Live që sfumon lehtë sfondin, fytyra juaj del në plan të parë.Kur keni dalë për të shijuar jetën, ju nevojitet një celular me bateri që zgjat. Një bateri 5000 mAh ju jep energjinë të transmetoni, të ndani dhe të vazhdoni lojën. Dhe nëse fillon t’ju mbarojë bateria, lidheni me karikues dhe ndizeni me karikimin e shpejtë 15 W.Galaxy A31 ka një procesor të shpejtë dhe hapësirë ruajtjeje të bollshme që ju të fokusoheni te momenti. Një procesor i përparuar 8-bërthamor dhe 4 GB memorie RAM ofrojnë një performancë të shpejtë dhe efikase. Shkarkoni më shumë dhe fshini më pak me 64 GB memorie të brendshme. Ju mund ta zgjeroni atë me një kartë micro SD me kapacitet deri në 512 GB.Maksimizoni performancën me Game Booster. Ndërprisni shpërqendrimet dhe rrisni performancën në lojë me një ndërfaqe të dedikuar dhe meny të lehtë për t'u arritur. Frame Booster u jep grafikëve lëvizje të pandërprera si në jetë reale. Dhe jepni maksimumin tuaj në lojë ndërsa Game Booster mëson mënyrën se si ju e përdorni, për të optimizuar baterinë, temperaturën dhe memorien.I integruar në harduerin dhe softuerin e celularit që nga fillimi, Samsung Knox e mbron celularin tuaj nga minuta që ai ndizet. Me një siguri me shumë shtresa, ai e mbron informacionin tuaj më delikat nga softuerët keqdashës dhe kërcënimet.Galaxy A31 vjen me autentifikim biometrik të teknologjisë së lartë. Lexuesi i gjurmëve të gishtave në ekran dallon gjurmën tuaj unike të gishtit, në mënyrë që ju të jeni i vetmi që mund ta shtypë dhe shkyçë atë me një lëvizje të lehtë.Ky celular është i pajisur me një portë USB-C për karikim dhe një portë 3.5 mm për kufje. Prej ndërfaqeve wireless ofron WiFi (802.11 a/b/g/n/ac 2.4+5GHz) dhe Bluetooth v5.0. Senzorët përfshijnë: matës shpejtësie, senzor të gjurmëve të gishtave, xhiroskop, senzor gjeomagnetik, senzor drite dhe zbulimi të afërsisë virtuale. Poashtu celulari ka marrës GPS, Glonass, Beidou, Galileo për zbulimin e vendndodhjes.Sistemi operativ i këtij celulari është Android. Ndërfaqja e përdoruesit One UI ju ndihmon të fokusoheni në atë që ka vërtet rëndësi për ju. Hardueri dhe softueri bashkëpunojnë së bashku, me përmbajtjen dhe veçoritë në majë të gishtave në mënyrë që të mund të arrini tek ato më shpejt. Përdorni Night Mode për një përvojë komode në errësirë dhe me pamjet e qarta dhe intuitive vizuale përdorimi i celularit tuaj bëhet si natyrë e dytë.   ",219,335510smg
"Celular Samsung Galaxy A41, 64GB, i zi"," Përshkrimi i produktit  Ky celular vjen me ekran me prekje 6.1”, që shfaq imazhe me me rezolucion 2400 x 1080 pixel.Si pjesë përbërëse, ky celular ka pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Mediatek Helio P65 që operon në frekuencë 2 GHz, i kombinuar me memorie operuese 4GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 64GB (por që mund të zgjerohet përmes kartës së memories microSD deri në 200GB). Poashtu, Samsung Galaxy A41, ka edhe katër kamera me të cilat shkrep e incizon imazhe me kualitet superior, tri të pasme 48 + 8 + 5 MP dhe një të përparme 25 MP, që fokusohet me super shpejtësi. Galaxy A41 vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth, NFC, 4G LTE e GPS. Gjithashtu, Galaxy A41 mundësohet nga një bateri me kapacitet 3500 mAh.   ",199,413995smg
"Celular Samsung Galaxy S21 8GB/128GB, rozë"," Përshkrimi i produktit  Pa dëgjuese & pa kokë karikuese në kuti. Ne kujdesemi për planetin.Prodhuar për të kthyer kokaKënaqësi e plotë për sytëBrilant dhe i mbrojtur në çdo mënyrë.GORILLA GLASS VICTUS™Mbrojtje inovativeE ndërtuar për momentet “oh, mos!”, Gorilla Glass Victus ™ jep rezistencën ndaj gërvishtjeve dhe dëmtimeve që e bën atë më të fortin në një smartfon.Bëni fotografi epike në çdo video 8K8K Video është rezolucioni më i lartë në një smartfon, duke e bërë filmimin tuaj të duket edhe më mirë se kinemaja. Dhe me 8K 24fps, çdo vlog dhe kujtim është fotografia juaj e radhës drejt famës. Regjistroni, ngarkoni dhe shikoni në YouTube.Pastaj përdorni 8K Video Snap për të marrë një album me foto me cilësi të lartë 33 MP, nga çdo video 8K. Është e lehtë të filmoni tani, pastaj të nxirrni fotografitë më vonë.Bëni një filmim dhe AI e kthen atë në foto dhe video të denja për internet nga të cilat mund të zgjidhni. Është si një modifikues personal videosh, që pret, ngadalëson dhe stabilizon për të krijuar përmbajtje që mund t’i ngarkoni direkt në Instagram.I mbushur me aksion dhe super i qetëSuper Steady kërkon aksion. Tani që kemi kombinuar stabilizimin e AI me regjistrimin 60fps, aventurat tuaja mund të bëhen edhe më aventureske - meqenëse telefoni juaj regjistron si një kamerë aksioni.Video Super Smooth 60fps ju lejon ta rijetoni momentin pa e humbur ritmin tuaj. Shpejtësia dinamike e kuadrove përshtatet automatikisht në mënyrë që ju të regjistroni video super të pandërprerë në ndriçim të lartë dhe të ulët.KAMERA E NIVELIT PROFESIONALBukuria është te detajetNIGHT MODENata është juajaNuk keni ekip ndriçimi? E urreni blicin e neveritshëm? Nuk ka asnjë problem. Tani mund ta ndriçoni natën dhe ta regjistroni atë me ngjyra të gjalla, natën ose në dritë të ulët dhe pa të gjitha gjërat shtesë.   ",849,542599smg
"Celular Samsung Galaxy S21 8GB/128GB, e hirtë"," Përshkrimi i produktit  Pa dëgjuese & pa kokë karikuese në kuti. Ne kujdesemi për planetin.Prodhuar për të kthyer kokaKënaqësi e plotë për sytëBrilant dhe i mbrojtur në çdo mënyrë.GORILLA GLASS VICTUS™Mbrojtje inovativeE ndërtuar për momentet “oh, mos!”, Gorilla Glass Victus ™ jep rezistencën ndaj gërvishtjeve dhe dëmtimeve që e bën atë më të fortin në një smartfon.Bëni fotografi epike në çdo video 8K8K Video është rezolucioni më i lartë në një smartfon, duke e bërë filmimin tuaj të duket edhe më mirë se kinemaja. Dhe me 8K 24fps, çdo vlog dhe kujtim është fotografia juaj e radhës drejt famës. Regjistroni, ngarkoni dhe shikoni në YouTube.Pastaj përdorni 8K Video Snap për të marrë një album me foto me cilësi të lartë 33 MP, nga çdo video 8K. Është e lehtë të filmoni tani, pastaj të nxirrni fotografitë më vonë.Bëni një filmim dhe AI e kthen atë në foto dhe video të denja për internet nga të cilat mund të zgjidhni. Është si një modifikues personal videosh, që pret, ngadalëson dhe stabilizon për të krijuar përmbajtje që mund t’i ngarkoni direkt në Instagram.I mbushur me aksion dhe super i qetëSuper Steady kërkon aksion. Tani që kemi kombinuar stabilizimin e AI me regjistrimin 60fps, aventurat tuaja mund të bëhen edhe më aventureske - meqenëse telefoni juaj regjistron si një kamerë aksioni.Video Super Smooth 60fps ju lejon ta rijetoni momentin pa e humbur ritmin tuaj. Shpejtësia dinamike e kuadrove përshtatet automatikisht në mënyrë që ju të regjistroni video super të pandërprerë në ndriçim të lartë dhe të ulët.KAMERA E NIVELIT PROFESIONALBukuria është te detajetNIGHT MODENata është juajaNuk keni ekip ndriçimi? E urreni blicin e neveritshëm? Nuk ka asnjë problem. Tani mund ta ndriçoni natën dhe ta regjistroni atë me ngjyra të gjalla, natën ose në dritë të ulët dhe pa të gjitha gjërat shtesë.   ",849,589703smg
"Celular Samsung Galaxy A12, 6.5"", 4GB , 64GB, i zi"," Përshkrimi i produktit  Samsung Galaxy vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ka ekran me prekje 6.5”, që shfaq imazhe me kualitet HD +, rezolucion 1560 x 720 pixel. Përfshin pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Mediatek MT6765 që operon në frekuencë 2.3GHz, i kombinuar me memorie operuese 4GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 64GB. Poashtu, Samsung Galaxy A12, ka edhe pesë kamera me të cilat shkrep e incizon imazhe me kualitet superior, katër të pasme 48 + 5 + 2 + 2 MP dhe një të përparme 8MP. Galaxy A12 vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth. Ka bateri me kapacitet 5,000mAh. Galaxy A12 vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth, NFC, 4G LTE e GPS. Gjithashtu, ky telefon mundësohet nga një bateri me kapacitet 5,000mAh.    ",169,645339smg
"Celular Apple iPhone 12 mini, 5.4"" FHD+, 4GB RAM, 64GB, i kuq"," Përshkrimi i produktit  iPhone 12 vjen edhe më mirë se kurrë. Ju mund të zgjidhni nga katër modele. Nëse dëshironi një zgjidhje të vogël, merrni iPhone 12 mini, klasikja do të jetë 12 dhe për ata që kërkojnë më shumë ka 12 Pro dhe Pro Max. Ju gjithmonë mund të merrni atë që ju përshtatet më shumë.Apple iPhone 12 mini është mundësuar nga një çip i fuqishëm A14 Bionic me motorin Neural të gjeneratës së fundit dhe performancë më të lartë të të mësuarit të makinës. Memoria e brendshme me kapacitet prej 64 GB është e gatshme për sistemin, të dhënat dhe aplikacionet. Ekrani 5.4 "" Super Retina XDR me teknologji OLED dhe TrueTone ka një rezolucion prej 2340 × 1080 px me një përsosuri prej 476 ppi. iPhone 12 ka një kamerë të dyfishtë të pasme: 12MP me një lente ultra të gjerë dhe me kënd të gjerë me hapje të gjerë f / 1.6, ultra të gjerë f / 2.4 dhe stabilizim optik të imazhit. Për selfie mund të përdoret kamera e përparme 12MP TrueDepth me qasje përmes Face ID. Celulari është rezistente ndaj ujit dhe pluhurit sipas specifikimit të mbrojtjes IP68. Teknologjitë wireless Bluetooth 5.0, NFC, Wi-Fi ax ose LTE dhe 5G sigurojnë lidhje të shpejtë. Ekziston edhe një marrës GPS / GLONASS / Galileo / QZSS / BeiDou dhe ndërfaqja Lightning. Mund të përdorni kabllon MagSafe ose teknologjinë wireless Qi për karikim. Senzorët e këtij celulari përfshijnë: Face ID, barometër, xhiroskop me tri akse, akselerometër, senzor të afërsisë, senzor të dritës së ambientit dhe busullë digjitale. Celulari juaj ka të instaluar sistemin e ri operativ iOS 14.   ",911.31,301107
"Celular Samsung A307FN/DS Galaxy A30e, 4GB/64GB - i zi"," Përshkrimi i produktit  Ky celular ofron një varg veçorish teknologjike për plotësimin e kërkesave tuaja. Ekrani me madhësi 6.4 inç ka rezolucion HD 1560 x 720 pikselë. Ka procesor të fuqishëm Exynos 7904 me 8 bërthama dhe frekuencë veprimi 1.8 GHz. Memoria RAM ka kapacitet 4GB ndërsa memoria e brendshme 64GB. Sistemi i tij operativ është Google Android. Bateria ka kapacitet 4000 mAh. Kamera e pasme ka rezolucion 25 + 8 + 5 megapikselë ndërsa kamera e përparme ka rezolucion 16 megapikselë. Ka slot për dy numra dhe slot për kartë të memories. Përfshin senzor të dritës, afërsisë dhe lëvizjes.   ",239.5,245034smg
"Celular Samsung Galaxy A21s, 3GB/32GB, i zi"," Përshkrimi i produktit  Samsung Galaxy vjen me dizajn tejet modern, rezistencë dhe performancë të jashtzakonshme. Ka ekran me prekje 6.5”, që shfaq imazhe me rezolucion 1600 x 720 pixel. Si pjesë përbërëse, ky celular ka pjesë harduerike të kualitetit të lartë të cilat mundësojnë operim dhe performancë të shpejtë e pandërprerje. Të gjitha proceset bazohen në procesorin tetë bërthamësh Exynos 850 që operon në frekuencë 2 GHz, i kombinuar me memorie operuese 3GB dhe memoria e brendshme për ruajtjen e të dhënave të çfarëdoshme me kapacitet 32 GB. Poashtu, Samsung Galaxy A21s, ka edhe pesë kamera me të cilat shkrep e incizon imazhe me kualitet superior, katër të pasme 48 + 8 + 2 + 2MP dhe një të përparme 13MP. Galaxy A21s vjen me sistem operativ të instaluar Android, si dhe mundësi për lidhje me teknologjitë si Wi-Fi, Bluetooth, NFC, 4G LTE e GPS. Gjithashtu, mundësohet nga një bateri me kapacitet 5,000 mAh. Vjen me ngjyrë të zezë.   ",223.72,287815
"Celular myPhone Prime 4 Lite, 5.5"", 2GB RAM, 16GB, i kaltër"," Përshkrimi i produktit  myPhone Prime 4 Lite ju jep fuqinë që ju nevojitet për argëtim, komunikim dhe punë. Baza e tij është një procesor me 4 bërthama dhe një frekuencë prej 1.3 GHz, i cili plotësohet me 2 GB memorie operative. E gjithë kjo do të mbështetet nga memoria e brendshme 16 GB dhe një slot për kartat e memories SD. Prime 4 Lite ju jep fuqinë, hapësirën dhe shpejtësinë që ju nevojitet me një lidhje LTE. Me celularin tuaj ju merrni dy kamera të fuqishme. Kamera kryesore 8 MP me fokus automatik gjithnjë prodhon imazhe më të mprehta. Kamera e përparme 5 MP e bën të lehtë krijimin e vetë-portretit ideal. Me këtë pajisje ju do të kapni gjithçka që është e rëndësishme në zonën tuaj. Celulari është i pajisur me slote për dy karta SIM. Kështu që ju mund të keni numrin e celularit tuaj privat dhe të biznesit së bashku. Është një zgjidhje e përbashkët me mundësinë e përdorimit të njëkohshëm të 2 kartave SIM ose 1 karte SIM dhe kartës së memories. Celulari poashtu ka Bluetooth dhe WiFi. Funksionimi i tij mundësohet nga bateria 2450 mAh. Sistemi operativ i tij është platforma Android. Dimensionet e tij janë: 150 x 70.2 x 8.9 mm. Pesha: 155 g.   ",93.57,267629
"Celular Apple iPhone 11, 6.1 "", 64GB, vjollcë"," Përshkrimi i produktit  IPhone 11 i ri bazohet në modelet e shkëlqyera të gjeneratës së mëparshme iPhone X dhe sjell një numër risish që mund të gjenden edhe në modelet e fundit 11 Pro. Mbi të gjitha, është performanca e pakompromistë e çipit A13 Bionic, karakteristika të shkëlqyera kamerash për fotografi, video dhe selfie, jetëgjatësi të zgjatur të baterisë, dhe më shumë.IPhone 11 vjen me një kamerë të dyfishtë të përmirësuar, në të cilin lentja XS telephoto është zëvendësuar nga një lente ultra-wide-angle. Me një këndvështrim të gjerë, ju mund të kapni gjithçka në fotografinë tuaj. Kamerat mund të punojnë së bashku, dhe me inteligjencën artificiale të procesorit A13 Bionic, ato gjithmonë krijojnë pamjen më të mirë.Shijoni edhe më shumë argëtim me kamerën e përmirësuar selfie TrueDepth. Provoni selfie Full HD slow-motion në 120 fps dhe argëtohuni. Sensori i lenteve 12MP f / 2.2 kap selfie më të mirë nga iPhone dhe ofron portrete të ngjashme me ato të kamerës kryesore. Poashtu, veçori të tjera argëtuese si Animoji dhe Memoji gjithashtu do të ofrojnë argëtim të shkëlqyeshëm.IPhone 11 i ri kap video me një gamë dinamike të zgjeruar në 60 korniza për sekondë falë fuqisë së jashtëzakonshme informatike. Stabilizimi optik i imazhit, zmadhimi optik dhe dixhital dhe zmadhimi audio janë tiparet që ju nevojiten për një film perfekt.Zbuloni cilësinë e teknologjisë së ekranit Liquid Retina HD IPS. Në një diagonale prej 6.1 "", ai krenohet me një rezolucion prej 1792 × 828 dots me një densitet prej 326 dots për inç (ppi). Poashtu, ai ka jetëgjatësi të zgjatur të baterisë (deri në 1 orë më shumë se iPhone Xr) dhe karikim të shpejtë deri në 50% për afro 30 minuta (përshtatës 18W ose më i fortë, i shitur veçmas).Apple iPhone 11 mundësohet nga një çip i fuqishëm 6-core A13 Bionic me gjeneratën e fundit Neural Engine dhe performancën më të lartë të mësimit të makinerive. 64 GB memorie e brendshme është në dispozicion për sistemin, të dhënat dhe aplikacionet. IPhone 11 ka kamerë të dyfishtë 12MP me lente ultra-wide, wide-angle me një hapje maksimale prej ƒ / 1.8 wide, ƒ / 2.4 ultrawide dhe stabilizim i imazhit optik. Për selfie është një kamerë 12MP TrueDepth me imazh 3D dhe hyrje Face ID. Është rezistent ndaj ujit dhe pluhurit sipas IP68. Teknologjitë wireless Bluetooth 5.0, NFC, Wi-Fi ax ose LTE sigurojnë lidhje të shpejtë. Ekziston gjithashtu një marrës GPS / Glonass dhe ndërfaqe Lightning. Ju mund të përdorni kabllon Qi ose teknologjinë wireless për të karikuar. Karakteristikat e tij të sensorit përfshijnë: Face ID, barometër, xhiroskop me tre boshte, akselerometër, sensori i afërsisë, sensori i dritës së ambientit, busulla dixhitale. Celulari ka të instaluar sistemin e ri operativ iOS 13.   ",813.34,269722
