Title,Description,Price,PCode
"Laptop MSI Prestige 14 A10SC, 14"", 512GB SSD, 16GB RAM, i bardhë"," Përshkrimi i produktit  Shënim: Tastiera te pjesa numerike ka disa simbole çeke. Ndërsa, Microsoft Office është në verzion provues ose nuk është i instaluar fare. Ky laptop ndërthurr një varg veçorish të përsosura teknologjike. Laptopi ka procesor Intel Core i7-10710U, i kombinuar me memorie RAM 16GB. Ekrani 14"" shfaq imazhe me kualitet FHD me rezolucion 1920 x 1080 pikselë që mundësohet nga kartela grafike GTX 1650 Max-Q,GDDR5 me kapacitet prej 4GB, si dhe ka disk me kapacitet 512GB të llojit SSD. Po ashtu, përfshin WiFi, kamerë, dhe porte USB Ky laptop vjen me sistem operativ Windows 10 Home.   ",1355.57,535907msi
"Laptop ASUS VivoBook S420UA, Intel Core i3, 4GB RAM, 256GB SSD, 14"" Full HD, Intel HD Graphics, i argjendë"," Përshkrimi i produktit  ASUS VivoBook S14 S430UA është një mjet i hollë, i lehtë dhe elegant për punë dhe lojë. Ai ofron të gjitha tiparet dhe lidhësit që ju nevojiten për informatikë dhe fuqi të përditshme për të përmbushur nevojat tuaja të biznesit dhe argëtimit. VivoBook S14 është projektuar për përdorim të përditshëm në lëvizje, në zyrë dhe në shtëpi.I hollë, i lehtë, portativDizajni i hollë prej 17.7 mm dhe një peshë 1.4 kg janë ideale për të udhëtuar. Me një bezel të hollë 87% të ekranit NanoEdge për tu mbuluar, laptopi është zvogëluar në madhësi për t’u përshtatur në përputhje me laptopë 13”. Tastierë e përshtatshmeNjë përvojë më e rehatshme për shtypjen sigurohet nga një tastierë (ndriçimi në konfigurimet e zgjedhura) me një goditje të rehatshme 1.3 mm, funksionim të sigurt dhe qëndrueshmëri të shkëlqyeshme. Edhe orët e gjata të shtypjes në këtë tastierë nuk do të jenë të vështira.Tingulli tërheqësNë ditët e sotme është e nevojshme të merren parasysh edhe funksionet multimedia. Kjo është arsyeja pse laptopi është i pajisur me teknologji të shpejtë audio SonicMaster për t'ju dhënë një përvojë të pazakontë dëgjimi me bas të thellë dhe vokale të qarta. Me teknologjinë audio ASUS SonicMaster, tingulli mobile gjithashtu mund të jetë me cilësi të mirë. Punoni dhe argëtohuni për orë të tëraunoni dhe argëtohuni për orë të tëra në VivoBook S420UA. Bateria e laptopit zgjat deri në 11 orë (38 Wh) në varësi të konfigurimit dhe përdorimit. Dhe kur mbaron energjia, funksioni i karikimit të shpejtë ju kursen 60% të kapacitetit të baterisë për rreth 49 minuta.Veçoritë kryesoreNë këtë rast, ASUS VivoBook S420UA përdor një procesor 2-core Intel Core i3-7020U që përmban HyperThreading për shumëfishimin e duhur me aftësinë për të përpunuar deri në 2 procese njëkohësisht për bazë dhe operon në frekuencë 2.3 GHz. Procesori kombinohet më tej me 4 GB memorie DDR3 (në pllakë / pa slot).Ekrani me diagonale 14 ""Full HD (200nits, NTSC: 45%) me rezolucion 1920 x 1080 piksel shfaq imazhe reale, të cilat mundësohen nga kartela grafike Intel HD Graphics 620. Po ashtu, një disk 256GB SSD M.2 është i gatshëm për të dhënat e përdoruesit. Laptopi mbështët edhe teknologjitë më të fundit si Wi-Fi dhe Bluetooth 4.2, dhe ka porte USB të nevojshme (1x 2.0, 1x 3.0 / 3.1 Gen 1, 1x 3.1 Lloji C), kamera HD, HDMI, lidhës i kombinuar audio, lexues për kartel të memories dhe zërim SonicMaster. Bateria e këtij laptopi është 38 Wh. Laptopi vjen me Windows 10 Home.   ",517.92,252142
,,0,
"Laptop Huawei MateBook X Pro, 13.9"", Intel Core i7, 16GB DDR3 RAM, 1TB SSD, NVIDIA GeForce MX250, i hirtë"," Përshkrimi i produktit  Shënim: Tastiera te pjesa numerike ka disa simbole çeke. Ndërsa, Microsoft Office është në verzion provues ose nuk është i instaluar fare. Laptopi Premium MateBook X Pro, i cili krenohet me parametrat më të lartë dhe mjeshtërinë ekskluzive. Është një makinë kompakte, e lehtë por jashtëzakonisht e fuqishme me një ekran 3K me korniza minimale dhe mundësinë e kontrollit të prekjes për përdoruesit më të kërkuar që nuk janë të kënaqur me kompromiset. Laptopi është shoqëruesi ideal i udhëtimit falë modelit të tij të hollë me një trashësi prej vetëm 14.6 mm, peshë të ulët afërsisht 1.33 kg dhe një ndërtim të përgjithshëm kompakt dhe të qëndrueshëm. Ka një stil të bukurisë natyrore të një trupi metalik, skajet e të cilit janë përpunuar duke përdorur një bluarje të veçantë diamanti, e cila i jep pajisjes një pamje moderne premium që do t'ju shoqërojë në çdo hap të rrugës. Gjithashtu befasuese është jeta e baterisë deri në 13 orë kur luani video lokale me cilësi 1080p. Kështu që ai mund të bëjë punë gjatë gjithë ditës pa ndonjë problem dhe mbetet akoma energji për t’u argëtuar. Kur energjia mbaron, fillon një funksion i shpejtë i ngarkimit, me të cilin mund të rimbushni shpejt baterinë (jeta aktuale e baterisë varet nga përdorimi, aplikacionet dhe cilësimet e menaxhimit të energjisë). MateBook X Pro ka korniza ultra të hollë rreth ekranit, i cili i kombinuar me rezolucion të lartë krijon një efekt të jashtëzakonshëm. Kjo ju lejon të përqendroheni më mirë në imazh. Shijoni imazhe me cilësi të lartë brenda dhe jashtë. Laptopi kompakt Huawei MateBook X Pro përdor një procesor 4-core Intel Core i7-10510U, i cili ka teknologji HyperThreading për multitasking më të qetë me aftësinë për të përpunuar deri në 2 procese njëkohësisht në një bazë. Procesori operon me një frekuencë prej 1.8 GHz me mundësinë e rritjes në modalitetin TurboBoost deri në 4.9 GHz dhe plotësohet më tej nga 16 GB memorie funksionimi DDR3. Ekrani me prekje 13.9 "" LTPS me rezolucion prej 3000 x 2000 piksele, në ndërthurje me një kartë grafike NVIDIA GeForce MX250 2GB GDDR5. Një hard disk 1 TB SSI PCMe NVMe është gjithashtu gati për të dhënat e përdoruesit. I pajisur me Wi-Fi ac, Bluetooth 5.0, 2x USB Type-C, 1x USB 3.0 / 3.1 / 3.2 Gen 1, lidhës 3.5 mm, lexues i gjurmëve të gishtërinjve në butonin e rrymës, tastiera me ndriçim prapa dhe një kamerë HD është gjithashtu e integruar. Mundësohet nga një bateri 57.4 Wh. Windows 10 Pro është sistemi operativ.   ",1845.6,292687
"Laptop ASUS Zenbook UX425EA, 14inch, Core-i5, 512GB SSD, 8GB DRX4 RAM, i argjendtë"," Përshkrimi i produktit  Shënim: Tastiera te pjesa numerike ka disa simbole çeke. Ndërsa, Microsoft Office është në verzion provues ose nuk është i instaluar fare. Stili, vëmendja ndaj detajeve dhe inovacioni, ky është ASUS i ri ZenBook 14 UX425EA. I ndërtuar me një trup të hollë dhe të lehtë, këtë model e bën shoqëruesin tuaj ideal të udhëtimit. ASUS ZenBook 14 ju jep gjithçka që ju nevojitet për punë dhe lojë. Pra, kemi të bëjmë me një laptop shumë kompakt i serisë ZenBook me performancë të shkëlqyeshme, jetëgjatësi të baterisë dhe një touchpad inovativ 'NumberPad'. Vjen me një procesor me 4-bërthamar Intel Core i5-1135G7 (2.4GHz, TB 4.2GHz, HyperThreading) dhe 8 GB RAM memdorie LPDDR4X. Ekrani është Full HD me diagonale 14"" (300 nits, sRGB 100%) dhe grafikë Intel Iris Xe Graphics. Hard diskun e ka 512 GB SSD M. 2 PCIe NVMe. Nga ndërfaqja, modeli ofron: 2x USB Type-C / Thunderbolt 4, USB 3.0 / 3.1 / 3.2 Gen 1, Bluetooth 5.0, ax Wi-Fi, kamerë IR HD, lexues i kartave të memories, zë SonicMaster. Tastierë me ndriçim si dhe sistemin operativ Windows 10 OS Home.   ",1014.24,303134
"Laptop Umax VisionBook 14Wa, 14.1"" Full HD, Intel Celeron N3350, 4GB RAM DDR4, 64 GB eMMC, Intel HD Graphics, i kaltër"," Përshkrimi i produktit  Shënim: Tastiera te pjesa numerike ka disa simbole çeke. Ndërsa, Microsoft Office është në verzion provues ose nuk është i instaluar fare.Trupi kompakt i laptopit UMAX VisionBook 14Wa përmban një procesor 2-bërthamor Intel Celeron N3350 me një frekuencë prej 1.1 GHz, ose deri në 2.4 GHz në modalitetin TurboBoost. Procesori mbështetet nga 4 GB memorie DDR4. Pamjet në ekranin 14.1"" IPS me rezolucion Full HD prej 1920 x 1080 px, sigurohen në kombinim me kartelën grafike Intel HD Graphics. Mund të ruani të dhëna në memorien e brendshme eMMC me kapacitet prej 64 GB (+ keni slot të lirë SSD M.2 2280). Të tjera karakteristikat përfshijnë: WiFi dhe Bluetooth 4.0, kamerë 0.3 MP, slot micro SD (maks. 128 GB), 1x USB 3.0 / 3.1 / 3.2 Gjen 1, 1x USB 2.0, 1x USB-C (vetëm të dhëna), miniHDMI, altoparlantë stereo, 2 mikrofonë dhe lidhës audio. Bateria 5000 mAh përdoret për furnizim me energji. Laptopi është i pajisur me sistemin operativ Windows 10 Pro.   ",210.42,306653
"Laptop Microsoft Surface Pro 7, 12.3"", Intel Core i5, 8GB RAM LPDDR4X, 128GB SSD, Intel Iris Plus Graphics, ngjyrë platini"," Përshkrimi i produktit  Shënim: Tastiera te pjesa numerike ka disa simbole çeke. Ndërsa, Microsoft Office është në verzion provues ose nuk është i instaluar fare. Ky model Microsoft Surface Pro 7 përmban një procesor 4-bërthamor Intel Core i5-1035G4 që përmban teknologjinë HyperThreading. Ai operon me një frekuencë prej 1.1 GHz me mundësinë e rritjes së saj deri në 3,7 GHz në modalitetin Turbo Boost dhe plotësohet me 8 GB memorie LPDDR4X. Kartela grafike Intel Iris Plus Graphics siguron pamjet në ekranin me prekje 12.3 "" me një rezolucion prej 2736 x 1824 px. Një disk 128 GB SSD është i disponueshëm për të dhënat e përdoruesit. Ky model ofron USB-C, USB 3.0/3.1/3.2 Gen 1, Surface Connect, Wi-Fi ax, Bluetooth 5.0, lidhës audio, lexues të kartës së memories, kamerë 8 MP në pjesën e pasme dhe 5 MP përpara sikurse edhe altoparlantë cilësorë me zërim Dolby Audio Premium. Senzorët përfshijnë: senzor të dritës së ambientit, përshpejtues, xhiroskop dhe magnetometër. Windows 10 Home shërben si sistem operativ. * Përfshihet vetëm një tablet dhe një përshtatës karikimi. Aksesorët e tjerë shiten veçmas.   ",1010.4,303877
,,0,
"Tablet Microsoft Surface Pro 7, 12.3"", 8GB/256GB. platin"," Përshkrimi i produktit  Tableti Microsoft Surface Pro 7 operon përmes procesorit të gjeneratës së 10-të, 4 bërthamësh, Intel Core i5 me frekuencë operuese 1.1 deri në 3.7GHz. Po ashtu, është i kombinuar me memorie operative 8 GB të llojit LPDDR4. Ekrani 12.3"" PixelSense ka rezolucion 2736 x 1824 pixel, kombinohet me kartën grafike Intel Iris Plus Graphics, me anë të së cilëve shfaq imazhe me kualitet superior e ngjyra tejet reale. Memoria e brendshme është 256GB, ndërsa falë teknologjive WiFi ac dhe Bluetooth 5.0 BLE mund të lidhet me çfarëdo pajisje. Gjithashtu, ka porte si USB-C dhe dy kamera (8 MP dhe 8 5MP), si dhe altoparlantë kualitativ Dolby Audio Premium. Sistemi operativ është Windows 10 Home.Në pako përfshihet vetëm laptopi dhe mbushësi.   ",1280.16,272161
"Laptop HP Envy 17-ce0103nc, i argjendtë"," Përshkrimi i produktit   Shënim: Tastiera te pjesa numerike ka disa simbole çeke. Ndërsa, Microsoft Office është në verzion provues ose nuk është i instaluar fare. Produkti në fjalë paraqet një laptop të kualitetit mëse të lartë nga kompania e njohur HP. Ky produkt dallohet me një cilësi dhe qëndrueshmëri tejet të lartë si dhe me një dizajn të bukur dhe mëse elegant. Ofron performancë fluide dhe pa hasjen e ndonjë problemi që mundësohet nga procesori mëse i fuqishëm Intel Core i5. Dallohet me rezolucion tejet të lartë si edhe funksionalitet mëse të shpejt prej 2666 MHz. Njëkohësisht vjen në madhësi prej 17.3” inch dhe po ashtu ofron një kapacitet memorik tejet të mjaftueshmë prej 1TB.    ",1016.16,272709
