Title,Description,Price,PCode
"Tablet Lenovo TAB P11, 6GB/128GB, i hirtë + Dock"," Përshkrimi i produktit  Lenovo sjell në treg verzionin më të ri të tabletëve Lenovo TAB P11 me performancë superiore dhe dizajn kompakt e elegant. Lenovo TAB P11 ka ekran IPS me prekje (touch) 11” me rezolucion 2000 x 1200 pikselë me të cilin shfaq imazhe me qartësi dhe detaje të jashtëzakonshme. Poashtu, kap edhe imazhe me qartësi të lartë përmes dy kamerave, një të përparme 5MP dhe një të pasme 13MP. Ky tablet posedon procesor tetë bërthamësh Qualcomm Snapdragon 662, i cili operon në frekuencë 2GHz, i kombinuar me memorie RAM 6GB dhe memorie të brendshme 128GB. Gjithashtu, Lenovo TAB P11 mbështet teknologjitë më të reja të Wi-Fi ac, Bluetooth dhe GPS/GLONASS, si dhe posedon bateri të integruar me kapacitet 7500mAh dhe sistem operativ Android.    ",260.77,309788
"Tablet Apple iPad Pro Wi-Fi (2020), 12.9'', 128GB, argjendë"," Përshkrimi i produktit  Tableti i ri Apple iPad Pro 12.9 ""Wi-Fi (2020) përmban një ekran RETINA 12.9"" dhe me rezolucion 2732 x 2048 piksele si dhe kënde të gjera të shikimit. Fuqia jepet nga procesori A12Z Bionic me arkitekturë prej 64 bitësh. Poashtu, një memorie 128GB e brendshme është në dispozicion për sistemin, të dhënat dhe aplikimet. Ekzistojnë gjithashtu teknologji të identifikimit të fytyrës dhe sigurisht që ka kamera - e pasme 12MP + 10MP dhe e përparme 7MP. Përveç kësaj, iPad Pro përmban lidhje USB Type-C, konektor Smart dhe lidhës magnetik. Mbështet teknologjinë Bluetooth 5.0 dhe lidhja e Internetit bëhet përmes WiFi. Për më tepër, pajisja ka një sistem të ri operativ iPadOS të instaluar.    ",1009.44,283442
"Tablet Lenovo TAB M10 Gjen. e 2-të, 10.1"" HD, 4GB RAM, 64GB, LTE, i hirtë hekuri"," Përshkrimi i produktit  Tableti Lenovo Tab M10 HD (Gjen. e 2-të) përdor një procesor 8-bërthamë MediaTek Helio P22T, i cili mbështetet nga 4 GB memorie RAM. Pamjet sigurohen nga një ekran me prekje 10.1 "" me rezolucion prej 1280 x 800 px. Për sistemin, të dhënat dhe aplikacionet është i pajisur me memorie të brendshme me kapacitet prej 64 GB, të cilën mund ta zgjeroni me karta memorie microSD. Dy kamera lejojnë komunikimin në internet me miqtë ose regjistrimin e videove dhe bërjen e fotografive (përpara 5 Mpx dhe mbrapa 8 Mpx). Sigurisht që ekziston një lidhje wireless WiFi ac dhe LTE, e cila siguron që të jeni në kontakt të vazhdueshëm. Ekziston edhe një lidhje wireless Bluetooth 5.0, marrës GPS / Glonass, ndërfaqe USB-C dhe dalje audio 3.5 mm. Performanca mahnitëse e zërit sigurohet nga 2 altoparlantë dhe mbështetja e Dolby Atmos. Tableti është i pajisur me një bateri të integruar me një kapacitet prej 5000 mAh dhe sistemi operativ Android është para-instaluar   ",170.23,306936
"Tablet Samsung Galaxy Tab S6 Lite P610N, 4GB/64GB, i hirtë"," Përshkrimi i produktit  Samsung sjell në treg verzionin më të ri të tabletëve Samsung Galaxy Tab S6 Lite P610N me performancë superiore dhe dizajn kompakt e elegant. Samsung Galaxy Tab S6 Lite P610N ka ekran me prekje (touch) 10.4” me rezolucion 2000 x 1200 pikselë me të cilin shfaq imazhe me qartësi dhe detaje të jashtzakonshme. Poashtu, kap edhe imazhe me qartësi të lartë përmes dy kamerave, një të përparme 5 MP dhe një të pasme 8MP. Ky tablet posedon procesor 8-bërthamësh Samsung Exynos 9611, i cili operon në frekuencë 2.3 GHz, i kombinuar me memorie RAM 4GB dhe memorie të brendshme 64GB. Gjithashtu, Samsung Galaxy Tab S6 Lite P610N mbështet teknologjitë më të reja të Wi-Fi ac, Bluetooth 5.0 dhe GPS/GLONASS, si dhe posedon bateri të integruar me kapacitet 7040 mAh dhe sistem operativ Android One UI.   ",369.12,286552
"Tablet Huawei Mediapad T5 10, 10.1"", 3GB/32GB, i zi"," Përshkrimi i produktit  Shijoni më shumë kënaqësi me tabletin e fuqishëm me dizajn kompakt e elegant - Huawei Mediapad T5 10. Ky tablet posedon një procesor 8-bërthamësh, Kirin 659, 3GB RAM dhe 32GB memorie të brendshme. Ekrani multi-touch me madhësi 10.1'' IPS ka rezolucion prej 1920 x 1200 piksel. Për lidhje me rrjet posedon mundësitë ndërfaqen WiFi, Bluetooth, gjithashtu ka GPS, një jack 3.5mm, dhe kamerë 5MP + 2MP. Funksionon me sistemin operativ Android 8.0. Ka një bateri të fuqishme prej 5100 mAh.   ",180,256125
,,0,
"Tablet Lenovo TAB M8, 2GB/32GB, Platinum Grey"," Përshkrimi i produktit  Lenovo sjell në treg verzionin më të ri të tabletëve TAB M8 me performancë superiore dhe dizajn kompakt e elegant. TAB M8 ka ekran IPS me prekje (touch) 8” me rezolucion 11280 x 800 piksel, me të cilin shfaq imazhe me qartësi dhe detaje të jashtzakonshme. Poashtu, kap edhe imazhe me qartësi të lartë përmes dy kamerave, një të përparme 2 MP dhe një të pasme 5 Mpx. Ky tablet posedon procesor 4-core MediaTek Helio A22, i kombinuar me memorie 2 GB dhe memorie të brendshme 32 GB për sistem, të dhëna dhe aplikacione. Me një marrës GPS të integruar, shërbeni mirë për navigim. Ekziston edhe WiFi wireless, sigurohuni që të mbani kontakte. Ekziston gjithashtu një ndërfaqe USB Bluetooth micro USB dhe dalje audio 3,5 mm. Mbështetja audio Dolby Atmos jep performancën mahnitëse të audios. Pajisja është e pajisur me një bateri të integruar 5000 mAh, dhe sistemi operativ Android është instaluar paraprakisht.   ",143.52,274843
"Tablet Apple iPad Pro Wi-Fi + Cellular (2020), 11'', 128GB, argjendë"," Përshkrimi i produktit  Tableti i ri Apple iPad Pro 11"" Wi-Fi + Cellular (2020) përmban një ekran RETINA 11"" dhe me rezolucion 2388 x 1668 piksele si dhe kënde të gjera të shikimit. Fuqia jepet nga procesori A12Z Bionic me arkitekturë prej 64 bitësh. Poashtu, një memorie 128GB e brendshme është në dispozicion për sistemin, të dhënat dhe aplikimet. Ekzistojnë gjithashtu teknologji të identifikimit të fytyrës dhe sigurisht që ka kamera - e pasme 12MP + 10MP dhe e përparme 7MP. Përveç kësaj, iPad Pro përmban lidhje USB Type-C, konektor Smart dhe lidhës magnetik. Mbështet teknologjinë Bluetooth 5.0 dhe lidhja e Internetit bëhet përmes WiFi dhe 4G LTE. Për më tepër, pajisja ka një sistem të ri operativ iPadOS të instaluar.   ",974.88,283444
"Tablet Huawei Mediapad T3 10.0, 2GB/32GB, Wifi, i hirtë"," Përshkrimi i produktit  Ky tablet ofron një varg veçorish ideale teknologjike. Ka procesor QualcommSnapdragon 425 me 4 bërthama dhe frekuencë 1.4GHz. Memoria RAM ka kapacitet 2GB ndërsa për të dhëna dhe aplikacione ka në dispozicion 32GB. Ekrani 9.6'' ofron rezolucion 1280 x 800 pikselë. Mbështet teknologjinë WiFi dhe Bluetooth për komunikim. Ka pranues GPS. Kamera përpara ofron 2 MPx ndërsa e pasme 5MPx. Sistemi i tij operativ është Android.   ",133.92,276115
"Tablet Apple iPad Pro Wi-Fi (2020), 11'', 256GB, argjendë"," Përshkrimi i produktit  iPad Apple Pro vjen me tipare të reja, nivel tjetër të performancës dhe me teknologjitë më të fundit. iPad Apple vjen me diagonale të ekranit 11'' dhe me rezolucion 2388 x 1668 piksela dhe plotësohet me 256GB memorie të brendshme. Kjo pajisje përmban një sërë sensorësh duke përfshirë sensor i lëvizjes, xhiroskop, akseelerometer, sensorë të dritës dhe barometër. Gjithashtu ekziston edhe teknologjia Bluetooth 5.0 dhe lidhja me internet është bërë duke përdorur WiFi me standardet a, ac, ax, b, g, n. Poashtu, kjo pajisje posedon tri kamera të instaluara, dy të pasme 12 + 10MPx dhe një të përparme 7Mpx. Për më tepër, sistemi i ri operativ iPadOS është instaluar në pajisje.   ",899.5,283422
"Tablet Apple iPad Mini, 256GB, Wi-Fi (2019), i argjendtë"," Përshkrimi i produktit  Përjetoni performancën e jashtëzakonshme në tabletën ultra-portative Apple iPad Mini. Ajo është shoqëruesja ideale e udhëtimit që shpejt e nxirrni nga xhepi ose çanta sa herë që ju nevojitet. Tableti është e pajisur me një kamerë të pasme me një sensor të përmirësuar 8MP dhe një lente f / 2.4, e cila, së bashku me një procesor të fuqishëm, ju lejon të përdorni veçori të avancuara siç janë fokusi i klikimit, panorama, video FullHD, video slowmoiton 120fps, time-lapse video, ose self-timer. Ana e përparme është e pajisur me një kamerë HD FaceTime me një sensor 7MP për performancë më të mirë në hapsirat më pak të ndriçuara. Vjen i pajisur me ekran me prekje 7.9 ""Retina me një rezolucion 2048 × 1,536 piksel dhe kënde të gjera shikimi. Për sistemin, të dhënat dhe aplikacionet janë të gatshme 256 GB memorie të brendshme, të pajisur me një sërë sensorë, duke përfshirë Touch ID, xhiroskop, akselometër, busullë digjitale, sensorin e dritës së ambientit dhe barometër. Poashtu, ekziston teknologjia Bluetooth 5.0 dhe çasja në internet ofrohet nëpërmjet rrjetit WiFi ac me MIMO. Tableti operon me sistemin operativ iOS 12.   ",560.02,257414
"Tablet Apple iPad Mini, 7.9"", 64GB, WiFi + Celular, 2019, i argjendtë"," Përshkrimi i produktit    ",528.67,257411
"Tablet Apple iPad Pro Wi-Fi (2020), 12.9'', 256GB, i hirtë"," Përshkrimi i produktit  iPad Apple Pro vjen me tipare të reja, nivel tjetër të performancës dhe me teknologjitë më të fundit. iPad Apple vjen me diagonale të ekranit 12.9'' dhe me rezolucion 2732 x 2048 piksela dhe plotësohet me 256 GB memorie të brendshme. Kjo pajisje përmban një sërë sensorësh duke përfshirë sensor i lëvizjes, xhiroskop, akseelerometer, sensorë të dritës dhe barometër. Gjithashtu ekziston edhe teknologjia Bluetooth 5.0 dhe lidhja me internet është bërë duke përdorur WiFi me standardet a, ac, ax, b, g, n. Poashtu, kjo pajisje posedon tri kamera të instaluara, dy të pasme 12 + 10MPx dhe një të përparme 7Mpx. Për më tepër, sistemi i ri operativ iPadOS është instaluar në pajisje.   ",1112.16,283415
"Tablet VIVAX TPC-102 4G, 2GB/16GB, i hirtë"," Përshkrimi i produktit  VIVAX sjell në treg verzionin më të ri të tabletëve VIVAX TPC-102 4G me performancë superiore dhe dizajn kompakt e elegant. Ka ekran IPS me prekje (touch) 10.1” me rezolucion 1280 x 800 piksel dhe kualitet WXGA me të cilin shfaq imazhe me qartësi dhe detaje të jashtzakonshme. Poashtu, kap edhe imazhe me qartësi të lartë përmes dy kamerave, një të përparme 2 MP dhe një të pasme 5MP. Ky tablet posedon procesor 4 bërthamësh MediaTek MK8765V, i cili operon në frekuencë 1.3GHz, i kombinuar me memorie RAM 2GB të llojit LPDDR3 dhe memorie të brendshme 16GB. Gjithashtu, VIVAX TPC-102 4G mbështet teknologjitë më të reja të Wi-Fi ac, Bluetooth 4.0 dhe GPS/GLONASS, si dhe posedon bateri të integruar me kapacitet 5.800mAh dhe sistem operativ Android.   ",106.69,304187
"Tablet Apple iPad (2020), 10.2"", 128GB, Wi-Fi + Cellular, i artë"," Përshkrimi i produktit  Mbi të gjitha, iPad i ri nga Apple ju sjell performancë më të lartë duke ruajtur një çmim të volitshëm. Në zemër të tij është tani çipi i fuqishëm A12 Bionic dhe të gjitha tiparet e njohura të gjeneratës së fundit mbeten - ekrani Retina 10.2 "", mbështet Smart Keyboard (tastierën e mençur) dhe përdor një sistem të optimizuar iPadOS. iPad i ri është një pajisje e shkëlqyeshme e përdorshme me karakteristika të mahnitshme të sistemit operativ të ri iPadOS.Procesori A12 Bionic ka fuqi të mjaftueshme për gjithçka. Ai ofron performancë të shkëlqyeshme për kryerjen e detyrave të shumta në të njejtën kohë në mënyrë intuitive, aplikacione të realitetit të shtuar dhe lojëra mbresëlënëse. Neural Engine për inteligjencën artificiale sjell përvoja mbresëlënëse të realitetit të shtuar, funksione fantastike inteligjente të kamerës dhe shumë më tepër sesa prisni. A12 Bionic, ky është një nivel i ri i performancës, inteligjencës artificiale dhe të mësuarit në pajisje.Për sistemin, të dhënat dhe aplikacionet është i pajisur me memorien e brendshme me kapacitet prej 128 GB.iPad i ri mbetet një ekran i shkëlqyeshëm Retina, i cili ofron një diagonale prej 10.2 "" në panelin IPS dhe një rezolucion prej 2160 × 1620 px me një dendësi prej 264 pikash për inç (ppi). Ai sjell një imazh shumë të mprehtë me kënde të shkëlqyera shikimi për redaktimin e videove 4K, përgatitjen e prezantimit, menaxhimin e biznesit, lojërat dhe argëtimin multimedial.Tableti është i pajisur me një kamerë të pasme me një senzor të përmirësuar 8 MP dhe lente f / 2.4, që së bashku me një procesor të fuqishëm ju lejon të përdorni veçori të tilla si panorama, video Full HD, video me lëvizje të ngadaltë 120 kps, video me kalimin e kohës ose modalitet kohëmatësi. Pjesa e përparme është e pajisur me një kamerë FaceTime HD me një senzor 1.2 MP dhe lente f / 2.4, me të cilin bisedat tuaja video ose fotot selfie do të duken absolutisht të pabesueshme. Ju gjithashtu mund të përdorni kamerat e përparme dhe të pasme të iPad për të skanuar dokumente ose, për shembull, për të dizenjuar brendësinë në realitetin e shtuar.Me tabletin, ju merrni gjithçka që doni në iPad në një dizajn tepër elegant dhe të lëvizshëm. IPad peshon vetëm 490/495 gram (varianti WiFi / LTE) dhe është 7.5 mm i hollë, kështu që mund ta merrni kudo me vete dhe të bindeni me qëndrueshmërinë e tij. Gëzoni një sistem operativ intuitiv, aplikacione të shkëlqyera, performancë të shkëlqyeshme ose thirrje FaceTime kudo, në çdo kohë që dëshironi.Thuaj lamtumirë lidhjes klasike të pikave në ekran ose veçorive të tjera të sigurisë që nuk mund të jenë gjithmonë plotësisht të sigurta nëse dikush gjen çelësin për të hapur pajisjen. Për këto raste, Apple ka pajisur tabletin e ri me fjalëkalimin më të përsosur që na është dhënë nga vetë natyra. Është një lexues i gjurmëve të gishtave ku mund të zhbllokoni pajisjen me një prekje të vetme ose të blini në mënyrë të sigurt në iTunes, iBooks dhe App Store.Prej senzorëve tableti është i pajisur me një gamë senzorësh: lexues të gishtërinjëve Touch ID, xhiroskop me tre akse, përshpejtues, busullë digjitale dhe senzor të dritës së ambientit. Tableti ka teknologjitë Bluetooth 4.2 dhe WiFi ac dhe marrës GPS / GNSS. Poashtu tableti ofron mbështetje për lidhje me rrjetet celulare 3G dhe LTE.Merrni transferim të shpejtë të të dhënave përmes LTE, e cila ju lejon të transmetoni menjëherë muzikë dhe video me shpejtësi të jashtëzakonshme. Jo vetëm në shtëpi, por edhe në rrugë, ju keni mundësinë të përjetoni argëtimin e plotë.Sistemi operativ iPadOS është ndërtuar mbi bazat e iOS, por gjithashtu përfshin veçori të dobishme dhe aplikacione të paracaktuara të dizajnuara për të përfituar nga aftësitë unike të iPad. Ekrani i madh i iPad përmirësohet nga një ekran shtëpie i sapo projektuar dhe mund të përdorni më mirë aplikacione të shumta në të njëjtën kohë në një plan urbanistik të akorduar.   ",567.62,298105
"Tablet Samsung Galaxy Tab Active2, 3GB/16GB, WiFi, i zi"," Përshkrimi i produktit    ",316.32,273571
"Tablet iGET SMART L104, 10.1"" WXGA, 4GB RAM, 64GB, i zi"," Përshkrimi i produktit  Tabletët SMART iGet apelojnë tek shumica e familjeve me një raport çmim / performancë. Një nga modelet në këtë seri është iGET SMART L104, i cili do të bëhet shoqëruesi i përsosur për argëtim.Tableti iGET SMART L104 mundësohet nga një procesor 4-bërthamor MTK8766, i cili punon me një frekuencë prej 2 GHz. Procesori plotësohet me 4 GB memorie RAM, dhe memoria e brendshme me kapacitet 64 GB është në dispozicion për të dhënta dhe aplikacionet, të cilën mund ta zgjeroni me një kartë memorie microSD me një kapacitet deri në 128 GB. Ekrani me prekje 10.1 "" IPS ka rezolucion WXGA prej 1280 x 800 px. Teknologjitë wireless WiFi, Bluetooth 5.0 dhe lidhja LTE përdoren për komunikim. Personi i interesuar gjithashtu mund të shijojë praninë e një marrësi GPS. Ekziston një kamerë e përparme 2 MP për komunikim në internet dhe një kamerë e pasme 5 MP për fotografim ose dokumentim video. Pajisja mundësohet nga një bateri me kapacitet 5800 mAh. Sistemi operativ është Android 10.   ",163.21,285813
"Tablet Apple iPad Mini, 64GB, 2019, i hirtë"," Përshkrimi i produktit  Apple iPad Mini është shoqëruesi ideal i udhëtimit me performancë të jashtëzakonshme. Dy kamera të mrekullueshmeTableta është e pajisur me një kamerë të pasme me një sensor të përmirësuar 8MP dhe një lente f / 2.4, e cila së bashku me një procesor të fuqishëm, ju lejon të përdorni veçori të avancuara siç janë fokusi i klikimit, panorama, video FullHD, video slow motion 120fps, time-lapse video ose self-timer. Pjesa e përparme është e pajisur me një kamerë FaceTime HD e cila ka sensor 7MP për performancë më të mirë të dritës së ulët.Lidhja e shpejtë e standardit WiFi acPuna dhe argëtimi në këtë tabletë do të jetë shumë shpejtë falë lidhjes me shpejtësi të lartë 802.11ac HT80 WiFi me MIMO, që është më e shpejtë se 802.11n. Si rezultat, shkarkimi i filmave ose i videove kërkon më pak kohë, duke ju lejuar të shijoni argëtim cilësor.Tableta e re Apple iPad Mini është e pajisur me një ekran me prekje 7.9 ""Retina me një rezolucion 2,048 × 1,536 piksel dhe kënde të gjera shikimi. Fuqia e tabletës ofrohet nga A12 Bionic me arkitekturë 64-bit desktop, Neural Engine dhe bashkë-procesorin M12. Për sistemin, të dhënat dhe aplikacionet janë të gatshme 64 GB memorie të brendshme, të pajisur me një gamë të sensorëve, duke përfshirë Touch ID, xhiroskop me 3 akse, akcelerometër, busull dixhitale, sensor të dritës së ambientit dhe barometër. Poashtu, ekziston teknologjia Bluetooth 5.0 dhe qasja në internet ofrohet nëpërmjet rrjetit WiFi ac me MIMO. Tableta operon me sistemin operativ iOS 12.   ",399.5,257406
"Tablet Apple iPad Air 2020, 10.9’’, 64GB, WiFi, i hirtë"," Përshkrimi i produktit  Tablet nga marka Apple që përmban një varg veçorish të përkryera teknologjike dhe fizike për performancë të shkëlqyeshme. Është i pajisur me procesor të fuqishëm Apple A14 Bionic. Diagonalja e ekranit Retina është 10.9 inç dhe ofron pamje fantastike me rezolucion prej 2360 x 1640 pikselë. Memoria e brendshme ka kapacitet 64GB. Sa i përket komunikimit, tableti mbështet WiFi, Bluetooth 5.0, GPS si dhe ka ueb-kamerë. Bateria qëndron deri në 10 orë. Ofron output USB tipi C. Ndër veçori të avancuara përfshin lexues të shenjave të gishtërinjëve dhe GLONASS. Ndër sensorë keni në dispozicion sensor të lëvizjes, të dritës, barometër, gjiroskop dhe sensor magnetik apo busullë digjitale. Mund të shkrepni fotografi përmes kamerës së pasme me rezolucion 12 MPX dhe kamerës së përparme 7 MPX. Sistemi operativ është Apple iOS.   ",599.5,298052
"Tablet Lenovo TAB M8 FHD 3GB / 32GB, i hirtë (platinum grey)"," Përshkrimi i produktit  Përshkrimi është duke u përpunuar, ndërkohë mund të shikoni specifikat teknike, apo kontaktoni në chat, email dhe messenger për detaje të mëtutjeshme.Ju faleminderit për mirëkuptim.   ",143.52,279347
"Tablet Apple iPad Air 2020, 10.9’’, 64GB, WiFi, i argjendtë"," Përshkrimi i produktit  Tablet nga marka Apple që përmban një varg veçorish të përkryera teknologjike dhe fizike për performancë të shkëlqyeshme. Është i pajisur me procesor të fuqishëm Apple A14 Bionic. Diagonalja e ekranit Retina është 10.9 inç dhe ofron pamje fantastike me rezolucion prej 2360 x 1640 pikselë. Memoria e brendshme ka kapacitet 64GB. Sa i përket komunikimit, tableti mbështet WiFi, Bluetooth 5.0, GPS si dhe ka ueb-kamerë. Bateria qëndron deri në 10 orë. Ofron output USB tipi C. Ndër veçori të avancuara përfshin lexues të shenjave të gishtërinjëve dhe GLONASS. Ndër sensorë keni në dispozicion sensor të lëvizjes, të dritës, barometër, gjiroskop dhe sensor magnetik apo busullë digjitale. Mund të shkrepni fotografi përmes kamerës së pasme me rezolucion 12 MPX dhe kamerës së përparme 7 MPX. Sistemi operativ është Apple iOS.   ",599.5,298053
"Tablet Apple iPad Air (2020), 10.9"", 256GB, Wi-Fi, rozë e artë"," Përshkrimi i produktit  Apple iPad Air i ri sjell disa përmirësime interesante. Dizajni i tij është afër atij të iPad Pro, ka korniza më të hollë, një gamë të zgjeruar ngjyrash dhe ju ofron një performancë të shkëlqyeshme.Apple iPad Air (2020) Wi-Fi është i pajisur me një ekran me shumë prekje 10.9 "" Liquid Retina me një rezolucion prej 2360 × 1640 pika dhe një kënd të gjerë shikimi. Falë panelit IPS, ju do të përjetoni ngjyra krejtësisht të vërteta me detaje të gjalla dhe realiste.Një nga risitë më të rëndësishme të iPad Air është vendosja e procesorit super të fuqishëm A14 Bionic. Fuqia e tij do t'ju ofrojë mundësi të reja krijuese kur redaktoni video dhe foto, krijoni grafikë dhe muzikë, ose siguroni performancën e nevojshme grafike për lojërat dhe argëtimet tuaja të preferuara. Gjenerata e re e Neural Engine për inteligjencën artificiale sjell eksperienca mbresëlënëse të realitetit të shtuar, funksione fantastike inteligjente të kamerës dhe shumë më tepër sesa prisni.Për sistemin, të dhënat dhe aplikacionet është e gatshme memoria e brendshme me kapacitet prej 256 GB.Kamera e pasme me senzor 12 MP dhe lente f / 1.8 është përmirësuar gjithashtu, e cila së bashku me një procesor të fuqishëm ju lejon të përdorni funksione të përparuara, të tilla si fokusi i klikimit, panorama, video deri në 4K / 60 kps, video e ngadaltë 1080p në 240 kps, video me kalim të kohës, ose, për shembull, modaliteti i kohëmatësit. Pjesa e përparme është e pajisur me një kamerë FaceTime HD me një senzor 7 MP, i cili ju lejon të arrini performancë më të mirë në dritë të ulët.Argëtimi ose puna në internet në një tablet të ri do të jetë shumë e shpejtë falë lidhjes WiFi të standardit 802.11ax, e cila sjell një rritje të mëtejshme të shpejtësisë dhe stabilitetit krahasuar me standardin 802.11ac. Kjo do të marrë më pak kohë për të shkarkuar filma ose për të transmetuar video dhe t'ju lejojë të shijoni argëtim cilësor shumë më shpejt.Lidhësit që ky tablet ofron janë: USB Tip-C, Smart Connector dhe lidhësi magnetik. Ju mund të përdorni lexuesin e gjurmëve të gishtave Touch ID për qasje të shpejtë dhe të sigurtë. Teknologjitë tjera përfshijnë WiFi ax dhe Bluetooth 5.0. Sistemi i ri operativ iPadOS është instaluar në pajisje.   ",755.04,298059
"Tablet iGET SMART W82, 8"" WXGA, 2GB RAM, 32GB, i zi"," Përshkrimi i produktit  Tabletët SMART iGet apelojnë tek shumica e familjeve me një raport çmim / performancë. Një nga modelet në këtë seri është iGET SMART W82, i cili do të bëhet shoqëruesi i përsosur për argëtim.Tableti iGET SMART W82 mundësohet nga një procesor 4-bërthamor MTK8321, i cili punon me një frekuencë prej 1.3 GHz. Procesori plotësohet me 2 GB memorie RAM, dhe memoria e brendshme me kapacitet 32 GB është në dispozicion për të dhënat dhe aplikacionet, e cila mund të zgjerohet me një kartë memorie microSD me një kapacitet deri në 64 GB. Ekrani me prekje 8 "" IPS ka rezolucion WXGA prej 1280 x 800 px. Teknologjitë wireless WiFi dhe Bluetooth 4.0 përdoren për komunikim. Personi i interesuar gjithashtu mund të shijojë praninë e një marrësi GPS. Ekziston një kamerë e pasme 0.3 MP për komunikim në internet dhe një kamerë e pasme 2 MP për fotografim ose dokumentim video. Pajisja mundësohet nga një bateri me kapacitet 4000 mAh. Sistemi operativ është Android 7.0.   ",78.49,285812
"Tablet Samsung Galaxy Tab S7 T875N, 11"", 6GB RAM, 128GB, LTE, i zi "," Përshkrimi i produktit  Ky tablet ofron performancë të lartë, një shfaqje të qetë me një ritëm të rifreskimit deri në 120 Hz, një stilolaps S Pen të përmirësuar, rehati në punë të krahasueshme me një kompjuter personal, dhe e fundit, por jo më pak e rëndësishme, një dizajn elegant dhe praktik. Galaxy Tab S7 kontrollon me mençuri normën e rifreskimit të ekranit bazuar në atë që jeni duke bërë për të ruajtur energjinë e baterisë. Me një vlerë maksimale prej 120 Hz, ekrani është çuditërisht i qetë dhe përgjigja është jashtëzakonisht e ulët, kështu që tableti i përgjigjet të gjitha stimujve në një ndezje. Shijoni përmbajtjen në një ekran të mrekullueshëm 11 "" të ndërtuar në teknologjinë LTPS LCD. Ai ofron gamën e ngjyrave DCI-P3 dhe ka marrë certifikimin Low Blue Light, që konfirmon që ekrani kursen shikimin tuaj duke zvogëluar sasinë e dritës blu të emetuar. Galaxy Tab S7 ka katër altoparlantë të akorduar AKG dhe mbështetje Dolby Atmos, që plotësojnë imazhin premium me tinguj po aq luksoz. Në krahasim me Galaxy Tab S6, Qualcomm Snapdragon 865 Plus revolucionar ofron deri në 36% performancë më të lartë të grafikës, 25% performancë më të lartë thelbësore dhe 77% performancë më të lartë të procesorit nervor. Falë performancës së tij të jashtëzakonshme, ky procesor i mençur dhe revolucionar mund të trajtojë me lehtësi kryerjen e detyrave të shumta ose lojërat moderne, në çdo kohë, në çdo vend. Shijoni çdo lojë të përsosur në ekranin e madh me një shfaqje cilësore. Përveç kësaj, do të tërhiqeni në veprim nga një tingull shumë i akorduar. Ju nuk kufizoheni vetëm në lojëra nga Galaxy Store ose Google Play Store. Një abonim i Xbox Game Pass Ultimate ju lejon të transmetoni më shumë se 100 lojëra konzole nga cloud në ekranin e tabletit tuaj. S Pen ka bërë një rrugë të gjatë që nga versioni i fundit. Përgjigja e tij është befasuese e shpejtë, falë vonesës minimale. Si rezultat, ju ndjeheni sikur po shkruani me një stilolaps të vërtetë në letër. Pas përdorimit, thjesht bashkëngjitni atë në pjesën e prapme të Tab S7 tuaj me një magnet. Kamera e përparuar e pasme e Galaxy Tab S7 përbëhet nga dy lente: lentja kryesore, me kënd të gjerë, e cila ka një rezolucion prej 13 Mpx dhe një hapje prej f / 2.0, plotësohet nga një lente me kënd të ultra të gjerë (5 Mpx, f / 2.2 ). Ajo arrin të ruajë një prerje edhe më të madhe të rrethinës tuaj në një goditje të vetme. Dashamirët e videove gjithashtu do të kënaqen - mund të xhironi deri në rezolucionin më të lartë 4K, në 30 KPS. Tableti Samsung Galaxy Tab S7 T875N do të ofrojë një procesor 8-bërthamor Qualcomm Snapdragon 865+. Tableti gjithashtu ka 6 GB memorie RAM të disponueshme për punën e tij. Ekrani me prekje me cilësi të lartë 11 "" 120 Hz LTPS ofron një rezolucion prej 2560 x 1600 px. Për aplikacionet dhe të dhënat, keni një memorie të brendshme me kapacitet prej 128 GB dhe mundësinë e zgjerimit me një kartë memorie microSD (deri në 1 TB). Është e mundur të përdorni një tablet për navigim. Ekziston gjithashtu një lidhje wireless LTE, WiFi dhe Bluetooth 5 BLE. Sigurisht, ekziston edhe USB të llojit C. Ekziston gjithashtu një lexues i gjurmëve të gishtërinjve, mbështetja për Samsung DeX dhe një stilolaps Samsung S Pen. Tableti mundësohet nga një bateri me një kapacitet të lartë prej 8000 mAh dhe mbështetje për karikimin e shpejtë. Sistemi operativ Android me ndërfaqen e përdoruesit One UI është instaluar paraprakisht.   ",803.04,293835
